Files already downloaded and verified
Files already downloaded and verified
train_dataset =  40000
valid_dataset =  10000
test_dataset =  10000
training start ...
Epoch [1/50], Loss: 0.0151, val_loss: 0.0119, val_acc: 0.5730
Epoch [2/50], Loss: 0.0112, val_loss: 0.0098, val_acc: 0.6537
Epoch [3/50], Loss: 0.0094, val_loss: 0.0092, val_acc: 0.6763
Epoch [4/50], Loss: 0.0081, val_loss: 0.0077, val_acc: 0.7348
Epoch [5/50], Loss: 0.0071, val_loss: 0.0068, val_acc: 0.7615
Epoch [6/50], Loss: 0.0063, val_loss: 0.0068, val_acc: 0.7634
Epoch [7/50], Loss: 0.0057, val_loss: 0.0067, val_acc: 0.7707
Epoch [8/50], Loss: 0.0050, val_loss: 0.0066, val_acc: 0.7734
Epoch [9/50], Loss: 0.0044, val_loss: 0.0062, val_acc: 0.7914
Epoch [10/50], Loss: 0.0039, val_loss: 0.0064, val_acc: 0.7826
Epoch [11/50], Loss: 0.0034, val_loss: 0.0065, val_acc: 0.7870
Epoch [12/50], Loss: 0.0028, val_loss: 0.0062, val_acc: 0.8022
Epoch [13/50], Loss: 0.0025, val_loss: 0.0064, val_acc: 0.7981
Epoch [14/50], Loss: 0.0021, val_loss: 0.0066, val_acc: 0.8024
Epoch [15/50], Loss: 0.0018, val_loss: 0.0072, val_acc: 0.7969
Epoch [16/50], Loss: 0.0015, val_loss: 0.0066, val_acc: 0.8064
Epoch [17/50], Loss: 0.0012, val_loss: 0.0070, val_acc: 0.7986
Epoch [18/50], Loss: 0.0011, val_loss: 0.0073, val_acc: 0.7994
Epoch [19/50], Loss: 0.0009, val_loss: 0.0072, val_acc: 0.7994
Epoch [20/50], Loss: 0.0008, val_loss: 0.0074, val_acc: 0.8010
Epoch [21/50], Loss: 0.0007, val_loss: 0.0072, val_acc: 0.8083
Epoch [22/50], Loss: 0.0007, val_loss: 0.0072, val_acc: 0.8028
Epoch [23/50], Loss: 0.0006, val_loss: 0.0073, val_acc: 0.8040
Epoch [24/50], Loss: 0.0006, val_loss: 0.0075, val_acc: 0.7973
Epoch [25/50], Loss: 0.0005, val_loss: 0.0074, val_acc: 0.8090
Epoch [26/50], Loss: 0.0004, val_loss: 0.0076, val_acc: 0.8081
Epoch [27/50], Loss: 0.0004, val_loss: 0.0073, val_acc: 0.8077
Epoch [28/50], Loss: 0.0004, val_loss: 0.0074, val_acc: 0.8104
Epoch [29/50], Loss: 0.0004, val_loss: 0.0072, val_acc: 0.8101
Epoch [30/50], Loss: 0.0004, val_loss: 0.0074, val_acc: 0.8076
Epoch [31/50], Loss: 0.0003, val_loss: 0.0075, val_acc: 0.8078
Epoch [32/50], Loss: 0.0004, val_loss: 0.0075, val_acc: 0.8078
Epoch [33/50], Loss: 0.0003, val_loss: 0.0074, val_acc: 0.8104
Epoch [34/50], Loss: 0.0003, val_loss: 0.0072, val_acc: 0.8106
Epoch [35/50], Loss: 0.0003, val_loss: 0.0073, val_acc: 0.8124
Epoch [36/50], Loss: 0.0003, val_loss: 0.0074, val_acc: 0.8133
Epoch [37/50], Loss: 0.0003, val_loss: 0.0072, val_acc: 0.8121
Epoch [38/50], Loss: 0.0003, val_loss: 0.0071, val_acc: 0.8114
Epoch [39/50], Loss: 0.0003, val_loss: 0.0071, val_acc: 0.8143
Epoch [40/50], Loss: 0.0003, val_loss: 0.0071, val_acc: 0.8111
Epoch [41/50], Loss: 0.0002, val_loss: 0.0072, val_acc: 0.8100
Epoch [42/50], Loss: 0.0003, val_loss: 0.0074, val_acc: 0.8086
Epoch [43/50], Loss: 0.0003, val_loss: 0.0071, val_acc: 0.8112
Epoch [44/50], Loss: 0.0003, val_loss: 0.0071, val_acc: 0.8084
Epoch [45/50], Loss: 0.0004, val_loss: 0.0075, val_acc: 0.8008
Epoch [46/50], Loss: 0.0003, val_loss: 0.0072, val_acc: 0.8099
Epoch [47/50], Loss: 0.0003, val_loss: 0.0076, val_acc: 0.8073
Epoch [48/50], Loss: 0.0003, val_loss: 0.0073, val_acc: 0.8070
Epoch [49/50], Loss: 0.0003, val_loss: 0.0073, val_acc: 0.8073
Epoch [50/50], Loss: 0.0003, val_loss: 0.0073, val_acc: 0.8052
test_accuracy: 80.1 %
learning time: 354.987 [sec]
