Files already downloaded and verified
Files already downloaded and verified
train_dataset =  40000
valid_dataset =  10000
test_dataset =  10000
training start ...
Epoch [1/50], Loss: 0.0229, val_loss: 0.0208, val_acc: 0.2364
Epoch [2/50], Loss: 0.0186, val_loss: 0.0166, val_acc: 0.3870
Epoch [3/50], Loss: 0.0156, val_loss: 0.0143, val_acc: 0.4723
Epoch [4/50], Loss: 0.0139, val_loss: 0.0129, val_acc: 0.5399
Epoch [5/50], Loss: 0.0127, val_loss: 0.0118, val_acc: 0.5784
Epoch [6/50], Loss: 0.0118, val_loss: 0.0112, val_acc: 0.5944
Epoch [7/50], Loss: 0.0111, val_loss: 0.0103, val_acc: 0.6318
Epoch [8/50], Loss: 0.0103, val_loss: 0.0100, val_acc: 0.6423
Epoch [9/50], Loss: 0.0097, val_loss: 0.0094, val_acc: 0.6657
Epoch [10/50], Loss: 0.0091, val_loss: 0.0089, val_acc: 0.6850
Epoch [11/50], Loss: 0.0084, val_loss: 0.0085, val_acc: 0.6982
Epoch [12/50], Loss: 0.0079, val_loss: 0.0085, val_acc: 0.7057
Epoch [13/50], Loss: 0.0074, val_loss: 0.0082, val_acc: 0.7201
Epoch [14/50], Loss: 0.0068, val_loss: 0.0083, val_acc: 0.7185
Epoch [15/50], Loss: 0.0063, val_loss: 0.0075, val_acc: 0.7378
Epoch [16/50], Loss: 0.0058, val_loss: 0.0077, val_acc: 0.7352
Epoch [17/50], Loss: 0.0054, val_loss: 0.0075, val_acc: 0.7496
Epoch [18/50], Loss: 0.0049, val_loss: 0.0077, val_acc: 0.7426
Epoch [19/50], Loss: 0.0044, val_loss: 0.0076, val_acc: 0.7511
Epoch [20/50], Loss: 0.0039, val_loss: 0.0087, val_acc: 0.7321
Epoch [21/50], Loss: 0.0035, val_loss: 0.0086, val_acc: 0.7360
Epoch [22/50], Loss: 0.0031, val_loss: 0.0091, val_acc: 0.7428
Epoch [23/50], Loss: 0.0026, val_loss: 0.0096, val_acc: 0.7392
Epoch [24/50], Loss: 0.0023, val_loss: 0.0100, val_acc: 0.7424
Epoch [25/50], Loss: 0.0021, val_loss: 0.0097, val_acc: 0.7421
Epoch [26/50], Loss: 0.0018, val_loss: 0.0108, val_acc: 0.7369
Epoch [27/50], Loss: 0.0016, val_loss: 0.0107, val_acc: 0.7323
Epoch [28/50], Loss: 0.0014, val_loss: 0.0112, val_acc: 0.7273
Epoch [29/50], Loss: 0.0013, val_loss: 0.0116, val_acc: 0.7396
Epoch [30/50], Loss: 0.0011, val_loss: 0.0115, val_acc: 0.7324
Epoch [31/50], Loss: 0.0010, val_loss: 0.0117, val_acc: 0.7358
Epoch [32/50], Loss: 0.0010, val_loss: 0.0116, val_acc: 0.7426
Epoch [33/50], Loss: 0.0009, val_loss: 0.0114, val_acc: 0.7388
Epoch [34/50], Loss: 0.0008, val_loss: 0.0125, val_acc: 0.7448
Epoch [35/50], Loss: 0.0007, val_loss: 0.0133, val_acc: 0.7347
Epoch [36/50], Loss: 0.0007, val_loss: 0.0126, val_acc: 0.7377
Epoch [37/50], Loss: 0.0007, val_loss: 0.0127, val_acc: 0.7408
Epoch [38/50], Loss: 0.0006, val_loss: 0.0126, val_acc: 0.7474
Epoch [39/50], Loss: 0.0006, val_loss: 0.0123, val_acc: 0.7449
Epoch [40/50], Loss: 0.0006, val_loss: 0.0131, val_acc: 0.7274
Epoch [41/50], Loss: 0.0005, val_loss: 0.0125, val_acc: 0.7452
Epoch [42/50], Loss: 0.0005, val_loss: 0.0130, val_acc: 0.7389
Epoch [43/50], Loss: 0.0006, val_loss: 0.0129, val_acc: 0.7455
Epoch [44/50], Loss: 0.0005, val_loss: 0.0126, val_acc: 0.7414
Epoch [45/50], Loss: 0.0005, val_loss: 0.0126, val_acc: 0.7411
Epoch [46/50], Loss: 0.0004, val_loss: 0.0142, val_acc: 0.7270
Epoch [47/50], Loss: 0.0005, val_loss: 0.0133, val_acc: 0.7377
Epoch [48/50], Loss: 0.0004, val_loss: 0.0138, val_acc: 0.7346
Epoch [49/50], Loss: 0.0004, val_loss: 0.0128, val_acc: 0.7354
Epoch [50/50], Loss: 0.0005, val_loss: 0.0127, val_acc: 0.7385
test_accuracy: 74.21 %
learning time: 322.842 [sec]
