train_dataset =  48000
valid_dataset =  12000
test_dataset =  10000
MyManyMLP training start ...
Epoch [1/50], Loss: 0.0044, val_loss: 0.0017, val_acc: 0.9650
Epoch [2/50], Loss: 0.0020, val_loss: 0.0013, val_acc: 0.9750
Epoch [3/50], Loss: 0.0015, val_loss: 0.0011, val_acc: 0.9779
Epoch [4/50], Loss: 0.0011, val_loss: 0.0011, val_acc: 0.9797
Epoch [5/50], Loss: 0.0010, val_loss: 0.0011, val_acc: 0.9783
Epoch [6/50], Loss: 0.0008, val_loss: 0.0010, val_acc: 0.9802
Epoch [7/50], Loss: 0.0007, val_loss: 0.0010, val_acc: 0.9816
Epoch [8/50], Loss: 0.0007, val_loss: 0.0010, val_acc: 0.9814
Epoch [9/50], Loss: 0.0006, val_loss: 0.0010, val_acc: 0.9821
Epoch [10/50], Loss: 0.0005, val_loss: 0.0009, val_acc: 0.9831
Epoch [11/50], Loss: 0.0005, val_loss: 0.0009, val_acc: 0.9828
Epoch [12/50], Loss: 0.0005, val_loss: 0.0009, val_acc: 0.9829
Epoch [13/50], Loss: 0.0004, val_loss: 0.0009, val_acc: 0.9838
Epoch [14/50], Loss: 0.0004, val_loss: 0.0009, val_acc: 0.9828
Epoch [15/50], Loss: 0.0004, val_loss: 0.0009, val_acc: 0.9830
Epoch [16/50], Loss: 0.0004, val_loss: 0.0009, val_acc: 0.9818
Epoch [17/50], Loss: 0.0004, val_loss: 0.0010, val_acc: 0.9828
Epoch [18/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9828
Epoch [19/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9842
Epoch [20/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9838
Epoch [21/50], Loss: 0.0003, val_loss: 0.0010, val_acc: 0.9836
Epoch [22/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9832
Epoch [23/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9845
Epoch [24/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9832
Epoch [25/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9832
Epoch [26/50], Loss: 0.0003, val_loss: 0.0010, val_acc: 0.9826
Epoch [27/50], Loss: 0.0003, val_loss: 0.0010, val_acc: 0.9835
Epoch [28/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9846
Epoch [29/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9838
Epoch [30/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9840
Epoch [31/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9828
Epoch [32/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9839
Epoch [33/50], Loss: 0.0003, val_loss: 0.0008, val_acc: 0.9852
Epoch [34/50], Loss: 0.0003, val_loss: 0.0008, val_acc: 0.9850
Epoch [35/50], Loss: 0.0003, val_loss: 0.0010, val_acc: 0.9818
Epoch [36/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9832
Epoch [37/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9832
Epoch [38/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9837
Epoch [39/50], Loss: 0.0003, val_loss: 0.0008, val_acc: 0.9854
Epoch [40/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9862
Epoch [41/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9847
Epoch [42/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9852
Epoch [43/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9845
Epoch [44/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9830
Epoch [45/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9836
Epoch [46/50], Loss: 0.0002, val_loss: 0.0008, val_acc: 0.9845
Epoch [47/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9832
Epoch [48/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9833
Epoch [49/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9839
Epoch [50/50], Loss: 0.0003, val_loss: 0.0009, val_acc: 0.9832
test_accuracy: 98.33 %
learning time: 124.062 [sec]
MyFewMLP training start ...
Epoch [1/50], Loss: 0.0046, val_loss: 0.0021, val_acc: 0.9593
Epoch [2/50], Loss: 0.0021, val_loss: 0.0014, val_acc: 0.9718
Epoch [3/50], Loss: 0.0015, val_loss: 0.0013, val_acc: 0.9742
Epoch [4/50], Loss: 0.0012, val_loss: 0.0013, val_acc: 0.9728
Epoch [5/50], Loss: 0.0010, val_loss: 0.0011, val_acc: 0.9776
