Files already downloaded and verified
Files already downloaded and verified
train_dataset =  40000
valid_dataset =  10000
test_dataset =  10000
SGD training start ...
Epoch [1/50], Loss: 0.0273, val_loss: 0.0203, val_acc: 0.5452
Epoch [2/50], Loss: 0.0198, val_loss: 0.0193, val_acc: 0.5671
Epoch [3/50], Loss: 0.0160, val_loss: 0.0144, val_acc: 0.6897
Epoch [4/50], Loss: 0.0133, val_loss: 0.0127, val_acc: 0.7274
Epoch [5/50], Loss: 0.0113, val_loss: 0.0158, val_acc: 0.6968
Epoch [6/50], Loss: 0.0098, val_loss: 0.0140, val_acc: 0.7224
Epoch [7/50], Loss: 0.0085, val_loss: 0.0122, val_acc: 0.7592
Epoch [8/50], Loss: 0.0076, val_loss: 0.0119, val_acc: 0.7733
Epoch [9/50], Loss: 0.0065, val_loss: 0.0120, val_acc: 0.7823
Epoch [10/50], Loss: 0.0058, val_loss: 0.0147, val_acc: 0.7459
Epoch [11/50], Loss: 0.0052, val_loss: 0.0116, val_acc: 0.7904
Epoch [12/50], Loss: 0.0046, val_loss: 0.0126, val_acc: 0.7858
Epoch [13/50], Loss: 0.0042, val_loss: 0.0127, val_acc: 0.7886
Epoch [14/50], Loss: 0.0037, val_loss: 0.0141, val_acc: 0.7795
Epoch [15/50], Loss: 0.0035, val_loss: 0.0135, val_acc: 0.7943
Epoch [16/50], Loss: 0.0031, val_loss: 0.0131, val_acc: 0.8002
Epoch [17/50], Loss: 0.0029, val_loss: 0.0134, val_acc: 0.8047
Epoch [18/50], Loss: 0.0026, val_loss: 0.0121, val_acc: 0.8178
Epoch [19/50], Loss: 0.0023, val_loss: 0.0136, val_acc: 0.8050
Epoch [20/50], Loss: 0.0021, val_loss: 0.0166, val_acc: 0.7920
Epoch [21/50], Loss: 0.0023, val_loss: 0.0132, val_acc: 0.8110
Epoch [22/50], Loss: 0.0019, val_loss: 0.0169, val_acc: 0.7907
Epoch [23/50], Loss: 0.0019, val_loss: 0.0173, val_acc: 0.7793
Epoch [24/50], Loss: 0.0019, val_loss: 0.0159, val_acc: 0.8039
